EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-21/PCB-33,,0.002610,ng/g,ppb,0.000202,0.000997,J,J,Estimated,20
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-22,38444-85-8,0.003880,ng/g,ppb,0.000109,0.000499,,,,21
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-23,55720-44-0,,ng/g,ppb,0.000101,0.000498,U,,,22
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-24,55702-45-9,,ng/g,ppb,0.000128,0.000498,U,,,23
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-25,55712-37-3,0.000845,ng/g,ppb,0.000086,0.000499,J,J,Estimated,24
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-26/PCB-29,,0.001900,ng/g,ppb,0.000198,0.000997,J,J,Estimated,25
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-27,38444-76-7,0.000494,ng/g,ppb,0.000093,0.000499,J,J,Estimated,26
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-31,16606-02-3,0.013900,ng/g,ppb,0.000142,0.000499,,,,27
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-32,38444-77-8,0.000552,ng/g,ppb,0.000076,0.000499,J,J,Estimated,28
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-34,37680-68-5,,ng/g,ppb,0.000115,0.000498,U,,,29
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-35,37680-69-6,,ng/g,ppb,0.000156,0.000498,U,,,30
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-36,38444-87-0,,ng/g,ppb,0.000109,0.000499,U,,,31
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-37,38444-90-5,,ng/g,ppb,0.000166,0.000499,U,,,32
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-38,53555-66-1,,ng/g,ppb,0.000130,0.000498,U,,,33
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-39,38444-88-1,,ng/g,ppb,0.000166,0.000499,U,,,34
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-40/PCB-41/PCB-71,,0.003770,ng/g,ppb,0.000434,0.001500,J,J,Estimated,35
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-42,36559-22-5,0.003600,ng/g,ppb,0.000163,0.000499,,,,36
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-43,70362-46-8,,ng/g,ppb,0.000153,0.000499,U,,,37
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-44/PCB-47/PCB-65,,0.034100,ng/g,ppb,0.000338,0.001500,,,,38
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-45/PCB-51,,0.001760,ng/g,ppb,0.000260,0.000997,J,J,Estimated,39
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-46,41464-47-5,,ng/g,ppb,0.000150,0.000499,U,,,40
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-48,70362-47-9,0.002560,ng/g,ppb,0.000117,0.000499,,,,41
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-49/PCB-69,,0.015900,ng/g,ppb,0.000284,0.000997,,,,42
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-50/PCB-53,,0.002400,ng/g,ppb,0.000175,0.000997,J,J,Estimated,43
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-52,35693-99-3,0.048900,ng/g,ppb,0.000113,0.000499,,,,44
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-54,15968-05-5,,ng/g,ppb,0.000100,0.000498,U,,,45
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-55,74338-24-2,,ng/g,ppb,0.000116,0.000499,U,,,46
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-56,41464-43-1,0.005500,ng/g,ppb,0.000133,0.000499,,,,47
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-57,70424-67-8,0.000722,ng/g,ppb,0.000143,0.000499,J,J,Estimated,48
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-58,41464-49-7,,ng/g,ppb,0.000111,0.000499,U,,,49
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-59/PCB-62/PCB-75,,0.003010,ng/g,ppb,0.000339,0.001500,J,J,Estimated,50
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-60,33025-41-1,0.009580,ng/g,ppb,0.000105,0.000499,,,,51
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-61/PCB-70/PCB-74/PCB-76,,0.101000,ng/g,ppb,0.000433,0.001990,,,,52
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-63,74472-34-7,0.004830,ng/g,ppb,0.000101,0.000499,,,,53
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-64,52663-58-8,0.014100,ng/g,ppb,0.000159,0.000499,,,,54
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-66,32598-10-0,0.046600,ng/g,ppb,0.000173,0.000499,,,,55
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-67,73575-53-8,0.001470,ng/g,ppb,0.000109,0.000499,J,J,Estimated,56
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-68,73575-52-7,0.003240,ng/g,ppb,0.000182,0.000499,,,,57
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-72,41464-42-0,0.001780,ng/g,ppb,0.000097,0.000499,J,J,Estimated,58
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-73,74338-23-1,,ng/g,ppb,0.000112,0.000498,U,,,59
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-77,32598-13-3,0.001560,ng/g,ppb,0.000260,0.000499,J,J,Estimated,60
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-78,70362-49-1,,ng/g,ppb,0.000189,0.000498,U,,,61
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-79,41464-48-6,0.002050,ng/g,ppb,0.000150,0.000498,J,J,Estimated,62
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-81,70362-50-4,,ng/g,ppb,0.000201,0.000499,U,,,64
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-82,52663-62-4,0.004040,ng/g,ppb,0.000160,0.000499,,,,65
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-83/PCB-99,,0.176000,ng/g,ppb,0.000211,0.000997,,,,66
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-84,52663-60-2,0.008010,ng/g,ppb,0.000155,0.000499,,,,67
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-85/PCB-116/PCB-117,,0.073400,ng/g,ppb,0.000350,0.001500,,,,68
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,0.074700,ng/g,ppb,0.000589,0.002990,,,,69
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-88/PCB-91,,0.007770,ng/g,ppb,0.000240,0.000997,,,,70
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-89,73575-57-2,,ng/g,ppb,0.000103,0.000499,U,,,71
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-90/PCB-101/PCB-113,,0.175000,ng/g,ppb,0.000304,0.001500,,,,72
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-92,52663-61-3,0.034100,ng/g,ppb,0.000108,0.000499,,,,73
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-93/PCB-98/PCB-100/PCB-102,,,ng/g,ppb,0.000442,0.001990,U,,,74
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-94,73575-55-0,,ng/g,ppb,0.000143,0.000499,U,,,75
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-95,38379-99-6,0.053500,ng/g,ppb,0.000117,0.000499,,,,76
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-96,73575-54-9,,ng/g,ppb,0.000122,0.000499,U,,,77
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-103,60145-21-3,0.001100,ng/g,ppb,0.000113,0.000499,J,J,Estimated,78
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-104,56558-16-8,,ng/g,ppb,0.000097,0.000498,U,,,79
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-105,32598-14-4,0.124000,ng/g,ppb,0.000186,0.000499,,,,80
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,U,,,81
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-107,70424-68-9,0.053600,ng/g,ppb,0.000148,0.000499,,,,82
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-108/PCB-124,,0.012300,ng/g,ppb,0.000232,0.000997,,,,83
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-110/PCB-115,,0.124000,ng/g,ppb,0.000254,0.000997,,,,84
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-111,39635-32-0,0.001720,ng/g,ppb,0.000158,0.000499,J,J,Estimated,85
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-112,74472-36-9,,ng/g,ppb,0.000093,0.000498,U,,,86
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-114,74472-37-0,0.008210,ng/g,ppb,0.000161,0.000499,,,,87
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-118,31508-00-6,0.328000,ng/g,ppb,0.000190,0.000499,,,,88
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-120,68194-12-7,0.004330,ng/g,ppb,0.000123,0.000499,,,,89
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-121,56558-18-0,0.000910,ng/g,ppb,0.000126,0.000499,J,J,Estimated,90
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-122,76842-07-4,0.000952,ng/g,ppb,0.000115,0.000499,J,J,Estimated,91
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-123,65510-44-3,0.006800,ng/g,ppb,0.000135,0.000499,,,,92
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-126,57465-28-8,0.002550,ng/g,ppb,0.000296,0.000499,,,,93
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-127,39635-33-1,,ng/g,ppb,0.000222,0.000498,U,,,94
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-128/PCB-166,,0.155000,ng/g,ppb,0.000134,0.000997,,,,95
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-129/PCB-138/PCB-160/PCB-163,,1.070000,ng/g,ppb,0.000982,0.002000,,,,96
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-130,52663-66-8,0.054100,ng/g,ppb,0.000123,0.000499,,,,97
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-131,61798-70-7,0.001360,ng/g,ppb,0.000105,0.000499,J,J,Estimated,98
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-132,38380-05-1,0.028600,ng/g,ppb,0.000078,0.000499,,,,99
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-133,35694-04-3,0.030500,ng/g,ppb,0.000074,0.000499,,,,100
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-134/PCB-143,,0.007290,ng/g,ppb,0.000188,0.000997,,,,101
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-135/PCB-151,,0.077200,ng/g,ppb,0.000224,0.000997,,,,102
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-136,38411-22-2,0.009230,ng/g,ppb,0.000140,0.000499,,,,103
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-137,35694-06-5,0.026000,ng/g,ppb,0.000233,0.000498,,,,104
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-139/PCB-140,,0.009660,ng/g,ppb,0.000153,0.000997,,,,105
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-141,52712-04-6,0.057500,ng/g,ppb,0.000127,0.000499,,,,106
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-142,41411-61-4,,ng/g,ppb,0.000199,0.000498,U,,,107
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-144,68194-14-9,0.008190,ng/g,ppb,0.000103,0.000499,,,,108
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-145,74472-40-5,,ng/g,ppb,0.000118,0.000498,U,,,109
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-146,51908-16-8,0.190000,ng/g,ppb,0.000064,0.000499,,,,110
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-147/PCB-149,,0.143000,ng/g,ppb,0.000207,0.000999,,,,111
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-148,74472-41-6,0.001690,ng/g,ppb,0.000101,0.000499,J,J,Estimated,112
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-150,68194-08-1,,ng/g,ppb,0.000121,0.000499,U,,,113
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-152,68194-09-2,,ng/g,ppb,0.000100,0.000499,U,,,114
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-153/PCB-168,,1.200000,ng/g,ppb,0.000185,0.000998,,,,115
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-154,60145-22-4,0.008470,ng/g,ppb,0.000117,0.000499,,,,116
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-155,33979-03-2,0.003090,ng/g,ppb,0.000131,0.000499,,,,117
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-156/PCB-157,,0.067900,ng/g,ppb,0.000413,0.000997,,,,118
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-158,74472-42-7,0.029900,ng/g,ppb,0.000087,0.000499,,,,119
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-159,39635-35-3,0.002920,ng/g,ppb,0.000131,0.000499,,,,120
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,U,,,121
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-162,39635-34-2,0.011100,ng/g,ppb,0.000157,0.000499,,,,122
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-164,74472-45-0,0.026100,ng/g,ppb,0.000127,0.000498,,,,123
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-165,74472-46-1,0.002740,ng/g,ppb,0.000095,0.000499,,,,124
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-167,52663-72-6,0.032000,ng/g,ppb,0.000164,0.000499,,,,125
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-169,32774-16-6,,ng/g,ppb,0.000250,0.000499,U,,,126
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-170,35065-30-6,0.148000,ng/g,ppb,0.000168,0.000498,,,,127
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-171/PCB-173,,0.040300,ng/g,ppb,0.000230,0.000997,,,,128
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-172,52663-74-8,0.049500,ng/g,ppb,0.000098,0.000499,,,,129
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-174,38411-25-5,0.061500,ng/g,ppb,0.000165,0.000499,,,,130
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-175,40186-70-7,0.008130,ng/g,ppb,0.000164,0.000499,,,,131
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-176,52663-65-7,0.004230,ng/g,ppb,0.000120,0.000499,,,,132
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-177,52663-70-4,0.108000,ng/g,ppb,0.000099,0.000498,,,,133
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-178,52663-67-9,0.071100,ng/g,ppb,0.000139,0.000499,,,,134
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-179,52663-64-6,0.031300,ng/g,ppb,0.000135,0.000499,,,,135
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-180/PCB-193,,0.450000,ng/g,ppb,0.000213,0.000999,,,,136
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-181,74472-47-2,0.002030,ng/g,ppb,0.000102,0.000499,J,J,Estimated,137
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-182,60145-23-5,0.003860,ng/g,ppb,0.000129,0.000499,,,,138
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-183/PCB-185,,0.127000,ng/g,ppb,0.000191,0.000997,,,,139
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-184,74472-48-3,0.005850,ng/g,ppb,0.000147,0.000499,,,,140
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-186,74472-49-4,,ng/g,ppb,0.000120,0.000498,U,,,141
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-187,52663-68-0,0.392000,ng/g,ppb,0.000171,0.000499,,,,142
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-188,74487-85-7,0.003080,ng/g,ppb,0.000084,0.000499,,,,143
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-189,39635-31-9,0.008760,ng/g,ppb,0.000188,0.000499,,,,144
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-190,41411-64-7,0.034500,ng/g,ppb,0.000113,0.000499,,,,145
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-191,74472-50-7,0.003970,ng/g,ppb,0.000120,0.000499,,,,146
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-192,74472-51-8,,ng/g,ppb,0.000165,0.000499,U,,,147
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-194,35694-08-7,0.081600,ng/g,ppb,0.000118,0.000499,,,,148
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-195,52663-78-2,0.028800,ng/g,ppb,0.000154,0.000499,,,,149
5,MN,Lake Superior,GLNS15-2012,778754,778754.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.10,PCB-196,42740-50-1,0.044100,ng/g,ppb,0.000139,0.000499,,,,150
