EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Species Name,Common Name,Family,Niche,Lipid (%),Analyte ,CAS Number,Amount,TEF,Congener TEQ,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,7,8-PeCDF",57117-41-6,0.072,0.0300,0.0021600,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"2,3,4,7,8-PeCDF",57117-31-4,0.156,0.3000,0.0468000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,4,7,8-HxCDF",70648-26-9,0.034,0.1000,0.0034000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,6,7,8-HxCDF",57117-44-9,0.033,0.1000,0.0033000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",12
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,Dioxin/furan TEQ,NA,0.324,,,pg/g,ppt,,,,,,18
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,PCB TEQ,NA,0.334,,,pg/g,ppt,,,,,,19
5,MI,Lake Superior,GLNS15-2025,780014,780014.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,3.10,Total TEQ,NA,0.658,,,pg/g,ppt,,,,,,20
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,7,8-TCDD",1746-01-6,0.047,1.0000,0.0470000,pg/g,ppt,0.0132,0.08,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",1
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8-PeCDD",40321-76-4,0.083,1.0000,0.0830000,pg/g,ppt,0.0188,0.40,K J G,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.039,0.1000,0.0039000,pg/g,ppt,0.0264,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",4
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,,0.0100,0.0000000,pg/g,ppt,0.0200,0.40,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",6
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,7,8-TCDF",51207-31-9,0.787,0.1000,0.0787000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8-PeCDF",57117-41-6,0.060,0.0300,0.0018000,pg/g,ppt,0.0212,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",9
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,4,7,8-PeCDF",57117-31-4,0.070,0.3000,0.0210000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.025,0.0100,0.0002500,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,Dioxin/furan TEQ,NA,0.236,,,pg/g,ppt,,,,,,18
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,PCB TEQ,NA,1.311,,,pg/g,ppt,,,,,,19
5,MN,Lake Superior,GLNS15-1333,778714,778714.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,Total TEQ,NA,1.547,,,pg/g,ppt,,,,,,20
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,7,8-TCDD",1746-01-6,0.033,1.0000,0.0330000,pg/g,ppt,0.0132,0.08,J,J,Estimated,1
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8-PeCDD",40321-76-4,0.093,1.0000,0.0930000,pg/g,ppt,0.0188,0.40,J G,J,Estimated,2
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.049,0.1000,0.0049000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.043,0.0100,0.0004300,pg/g,ppt,0.0200,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",6
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,7,8-TCDF",51207-31-9,0.767,0.1000,0.0767000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8-PeCDF",57117-41-6,0.036,0.0300,0.0010800,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,4,7,8-PeCDF",57117-31-4,0.068,0.3000,0.0204000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.022,0.0100,0.0002200,pg/g,ppt,0.0204,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",15
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,Dioxin/furan TEQ,NA,0.230,,,pg/g,ppt,,,,,,18
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,PCB TEQ,NA,0.813,,,pg/g,ppt,,,,,,19
5,MN,Lake Superior,GLNS15-1334,778734,778734.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.00,Total TEQ,NA,1.043,,,pg/g,ppt,,,,,,20
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"2,3,7,8-TCDD",1746-01-6,0.146,1.0000,0.1460000,pg/g,ppt,0.0132,0.08,K,"LIAR, J","Low Ion Abundance Ratio, Estimated",1
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,7,8-PeCDD",40321-76-4,0.346,1.0000,0.3460000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,4,7,8-HxCDD",39227-28-6,0.041,0.1000,0.0041000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,6,7,8-HxCDD",57653-85-7,0.155,0.1000,0.0155000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,7,8,9-HxCDD",19408-74-3,0.037,0.1000,0.0037000,pg/g,ppt,0.0236,0.40,J,J,Estimated,5
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.071,0.0100,0.0007100,pg/g,ppt,0.0200,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",6
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"2,3,7,8-TCDF",51207-31-9,1.720,0.1000,0.1720000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,7,8-PeCDF",57117-41-6,0.224,0.0300,0.0067200,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"2,3,4,7,8-PeCDF",57117-31-4,0.406,0.3000,0.1218000,pg/g,ppt,0.0188,0.40,K,"HIAR, J","High Ion Abundance Ratio, Estimated",10
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,4,7,8-HxCDF",70648-26-9,0.044,0.1000,0.0044000,pg/g,ppt,0.0292,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",11
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,6,7,8-HxCDF",57117-44-9,0.084,0.1000,0.0084000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",12
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"2,3,4,6,7,8-HxCDF",60851-34-5,0.036,0.1000,0.0036000,pg/g,ppt,0.0252,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",14
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.065,0.0100,0.0006500,pg/g,ppt,0.0204,0.40,J,J,Estimated,15
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,Dioxin/furan TEQ,NA,0.834,,,pg/g,ppt,,,,,,18
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,PCB TEQ,NA,1.654,,,pg/g,ppt,,,,,,19
5,MN,Lake Superior,GLNS15-1342,778694,778694.1,Salvelinus namaycush,Lake trout,Salmonidae,P,4.50,Total TEQ,NA,2.488,,,pg/g,ppt,,,,,,20
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,7,8-PeCDD",40321-76-4,0.320,1.0000,0.3200000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.028,0.1000,0.0028000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.219,0.1000,0.0219000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.045,0.1000,0.0045000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.065,0.0100,0.0006500,pg/g,ppt,0.0200,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",6
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,OCDD,3268-87-9,0.076,0.0003,0.0000228,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"2,3,7,8-TCDF",51207-31-9,1.320,0.1000,0.1320000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,7,8-PeCDF",57117-41-6,0.246,0.0300,0.0073800,pg/g,ppt,0.0212,0.40,B J,"B, RNAF; J","Blank Contamination, Result is Not Affected; Estimated",9
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"2,3,4,7,8-PeCDF",57117-31-4,0.409,0.3000,0.1227000,pg/g,ppt,0.0188,0.40,,,,10
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.083,0.1000,0.0083000,pg/g,ppt,0.0292,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",11
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",12
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.048,0.1000,0.0048000,pg/g,ppt,0.0252,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",14
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,Dioxin/furan TEQ,NA,0.625,,,pg/g,ppt,,,,,,18
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,PCB TEQ,NA,1.578,,,pg/g,ppt,,,,,,19
5,MN,Lake Superior,GLNS15-2004,778314,778314.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.00,Total TEQ,NA,2.203,,,pg/g,ppt,,,,,,20
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,K B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,7,8-PeCDD",40321-76-4,0.156,1.0000,0.1560000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,6,7,8-HxCDD",57653-85-7,0.101,0.1000,0.0101000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.113,0.0100,0.0011300,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,OCDD,3268-87-9,0.176,0.0003,0.0000528,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"2,3,7,8-TCDF",51207-31-9,0.421,0.1000,0.0421000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,7,8-PeCDF",57117-41-6,,0.0300,0.0000000,pg/g,ppt,0.0212,0.40,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",9
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"2,3,4,7,8-PeCDF",57117-31-4,0.101,0.3000,0.0303000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",12
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.097,0.0100,0.0009700,pg/g,ppt,0.0204,0.40,J,J,Estimated,15
5,MN,Lake Superior,GLNS15-2010,778674,778674.1,Sander vitreus,Walleye,Percidae,P,1.50,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
