EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Oder
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,2337.47,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,2777.83,ug/g,ppm,1.60,4.81,,,,17
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,2593.88,ug/g,ppm,3.50,10.50,,,,19
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,161.07,ug/g,ppm,0.34,1.01,,,,20
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,996.95,ug/g,ppm,2.49,7.47,NNR (C20:1n9),"NASA, J","No authentic standard available for calibration, result is estimated",21
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Arachidic acid,C20:0,506-30-9,140.36,ug/g,ppm,0.09,0.27,,,,22
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,912.73,ug/g,ppm,3.50,10.50,,,,23
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,578.02,ug/g,ppm,0.16,0.48,,,,24
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,907.21,ug/g,ppm,2.04,6.13,,,,25
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,283.62,ug/g,ppm,0.32,0.96,,,,26
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,2352.27,ug/g,ppm,0.14,0.41,,,,27
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,4118.62,ug/g,ppm,0.20,0.59,,,,28
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,33.66,ug/g,ppm,0.12,0.36,,,,29
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Behenic acid,C22:0,112-85-6,64.69,ug/g,ppm,0.09,0.27,,,,30
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,123.14,ug/g,ppm,1.67,5.00,,,,31
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,152.46,ug/g,ppm,1.84,5.51,,,,33
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,2190.86,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,7827.65,ug/g,ppm,2.49,7.47,,,,35
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,1862.60,ug/g,ppm,0.15,0.44,,,,36
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,87.77,ug/g,ppm,0.09,0.27,,,,37
2,NY,Lake Ontario,GLNS15-1290,805514,805514.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,331.42,ug/g,ppm,0.63,1.89,,,,38
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,22.84,ug/g,ppm,0.09,0.27,,,,4
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Myristic acid,C14:0,544-63-8,3692.92,ug/g,ppm,1.89,5.68,,,,5
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,274.76,ug/g,ppm,0.18,0.54,,,,6
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,400.37,ug/g,ppm,0.36,1.09,,,,7
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,22.77,ug/g,ppm,0.09,0.27,,,,8
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Palmitic acid,C16:0,57-10-3,13908.31,ug/g,ppm,6.72,20.20,,,,9
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,9108.94,ug/g,ppm,7.14,21.40,,,,10
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,589.13,ug/g,ppm,0.33,0.99,,,,11
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Stearic acid,C18:0,57-11-4,2564.40,ug/g,ppm,0.69,2.08,,,,13
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,23923.96,ug/g,ppm,10.60,31.80,,,,14
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,ug/g,ppm,0.30,0.89,U,,,15
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,4124.55,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,3658.22,ug/g,ppm,1.60,4.81,,,,17
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,3412.85,ug/g,ppm,3.50,10.50,,,,19
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,228.45,ug/g,ppm,0.34,1.01,,,,20
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,1349.25,ug/g,ppm,2.49,7.47,NNR (C20:1n9),"NASA, J","No authentic standard available for calibration, result is estimated",21
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Arachidic acid,C20:0,506-30-9,122.57,ug/g,ppm,0.09,0.27,,,,22
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,1298.80,ug/g,ppm,3.50,10.50,,,,23
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,724.41,ug/g,ppm,0.16,0.48,,,,24
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,853.60,ug/g,ppm,2.04,6.13,,,,25
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,370.59,ug/g,ppm,0.32,0.96,,,,26
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,3575.26,ug/g,ppm,0.14,0.41,,,,27
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,5241.38,ug/g,ppm,0.20,0.59,,,,28
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,37.11,ug/g,ppm,0.12,0.36,,,,29
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Behenic acid,C22:0,112-85-6,31.42,ug/g,ppm,0.09,0.27,,,,30
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,164.75,ug/g,ppm,1.67,5.00,,,,31
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,3272.74,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,8797.85,ug/g,ppm,2.49,7.47,,,,35
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,1812.39,ug/g,ppm,0.15,0.44,,,,36
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,55.12,ug/g,ppm,0.09,0.27,,,,37
2,NY,Lake Ontario,GLNS15-1291,775714,775714.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,241.31,ug/g,ppm,0.63,1.89,,,,38
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,7.88,ug/g,ppm,0.09,0.27,,,,4
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Myristic acid,C14:0,544-63-8,1694.30,ug/g,ppm,1.89,5.68,,,,5
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,67.10,ug/g,ppm,0.18,0.54,,,,6
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,173.67,ug/g,ppm,0.36,1.09,,,,7
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,ug/g,ppm,0.09,0.27,U,,,8
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Palmitic acid,C16:0,57-10-3,7655.95,ug/g,ppm,6.72,20.20,,,,9
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,1585.44,ug/g,ppm,7.14,21.40,,,,10
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,260.46,ug/g,ppm,0.33,0.99,,,,11
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Stearic acid,C18:0,57-11-4,1916.12,ug/g,ppm,0.69,2.08,,,,13
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,8308.78,ug/g,ppm,10.60,31.80,,,,14
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,29.43,ug/g,ppm,0.30,0.89,,,,15
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,1333.89,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,1622.07,ug/g,ppm,1.60,4.81,,,,17
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,1432.95,ug/g,ppm,3.50,10.50,,,,19
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,83.38,ug/g,ppm,0.34,1.01,,,,20
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,530.58,ug/g,ppm,2.49,7.47,NNR (C20:1n9),"NASA, J","No authentic standard available for calibration, result is estimated",21
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Arachidic acid,C20:0,506-30-9,83.53,ug/g,ppm,0.09,0.27,,,,22
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,629.27,ug/g,ppm,3.50,10.50,,,,23
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,385.38,ug/g,ppm,0.16,0.48,,,,24
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,501.53,ug/g,ppm,2.04,6.13,,,,25
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,150.56,ug/g,ppm,0.32,0.96,,,,26
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,1521.08,ug/g,ppm,0.14,0.41,,,,27
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,2103.02,ug/g,ppm,0.20,0.59,,,,28
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,22.37,ug/g,ppm,0.12,0.36,,,,29
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Behenic acid,C22:0,112-85-6,33.29,ug/g,ppm,0.09,0.27,,,,30
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,78.10,ug/g,ppm,1.67,5.00,,,,31
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,ug/g,ppm,2.49,7.47,U,,,32
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,ug/g,ppm,1.84,5.51,U,,,33
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1527.18,ug/g,ppm,1.29,3.88,NNR (C22:6n3),"NASA, J","No authentic standard available for calibration, result is estimated",34
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,5534.06,ug/g,ppm,2.49,7.47,,,,35
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,989.76,ug/g,ppm,0.15,0.44,,,,36
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,54.92,ug/g,ppm,0.09,0.27,,,,37
2,NY,Lake Ontario,GLNS15-1292,776754,776754.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,251.84,ug/g,ppm,0.63,1.89,,,,38
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,ug/g,ppm,0.24,0.71,U,,,1
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,ug/g,ppm,0.24,0.71,U,,,2
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,ug/g,ppm,0.44,1.32,U,,,3
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,6.21,ug/g,ppm,0.09,0.27,,,,4
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,536.29,ug/g,ppm,1.89,5.68,,,,5
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,39.66,ug/g,ppm,0.18,0.54,,,,6
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,61.53,ug/g,ppm,0.36,1.09,,,,7
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,6.32,ug/g,ppm,0.09,0.27,,,,8
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,3123.93,ug/g,ppm,6.72,20.20,,,,9
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,2793.35,ug/g,ppm,7.14,21.40,,,,10
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,101.76,ug/g,ppm,0.33,0.99,,,,11
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,ug/g,ppm,0.09,0.27,U,,,12
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,566.78,ug/g,ppm,0.69,2.08,,,,13
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,6499.50,ug/g,ppm,10.60,31.80,,,,14
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,23.06,ug/g,ppm,0.30,0.89,,,,15
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,912.97,ug/g,ppm,2.26,6.79,NNR (C18:1n9 cis),"NASA, J","No authentic standard available for calibration, result is estimated",16
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,637.25,ug/g,ppm,1.60,4.81,,,,17
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,ug/g,ppm,0.93,2.80,U,,,18
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,430.70,ug/g,ppm,3.50,10.50,,,,19
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,41.59,ug/g,ppm,0.34,1.01,,,,20
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,ug/g,ppm,2.49,7.47,U,,,21
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,27.13,ug/g,ppm,0.09,0.27,,,,22
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,ug/g,ppm,3.50,10.50,U,,,23
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,79.71,ug/g,ppm,0.16,0.48,,,,24
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,ug/g,ppm,2.04,6.13,U,,,25
2,NY,Lake Ontario,GLNS15-1293,777794,777794.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,58.33,ug/g,ppm,0.32,0.96,,,,26
