EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,% Lipids,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-71,147217-81-0,0.01490,,,ng/g,ppb,0.000240,0.002250,M,,,16
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-75,189084-63-7,0.05320,,,ng/g,ppb,0.000300,0.002250,,,,17
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-77,93703-48-1,0.05510,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-79,446254-48-4,0.22100,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-99,60348-60-9,3.40000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-100,189084-64-8,4.20000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-116,189084-65-9,0.01000,,,ng/g,ppb,0.000750,0.003375,MR,"HIAR, J","High Ion Abundance Ratio, Estimated",24
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-118,446254-80-4,0.17000,,,ng/g,ppb,0.000480,0.003375,,,,25
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-119/BDE-120,189084-66-0/417727-71-0,0.36100,,,ng/g,ppb,0.000611,0.006750,,,,26
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-126,366791-32-4,0.00330,,,ng/g,ppb,0.000260,0.003375,JR,"HIAR, J","High Ion Abundance Ratio, Estimated",27
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-128,NA,0.00230,,,ng/g,ppb,0.000870,0.004500,JR,"HIAR, J","High Ion Abundance Ratio, Estimated",28
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-138/BDE-166,182677-30-1/189084-58-0,0.00340,,,ng/g,ppb,0.001330,0.009000,MJ,J,Estimated,29
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-140,243982-83-4,0.03980,,,ng/g,ppb,0.000730,0.004500,,,,30
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-153,68631-49-2,0.87900,,,ng/g,ppb,0.000390,0.004500,,,,31
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-154,207122-15-4,2.46000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-155,35854-94-5,0.27700,,,ng/g,ppb,0.000470,0.004500,,,,33
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-183,207122-16-5,0.03550,,,ng/g,ppb,0.000490,0.005625,,,,36
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-184,NA,0.01570,,,ng/g,ppb,0.000890,0.005625,,,,37
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-191,NA,0.00086,,,ng/g,ppb,0.000840,0.005625,JR,"LIAR, J","Low Ion Abundance Ratio, Estimated",39
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-196,NA,0.00110,,,ng/g,ppb,0.000900,0.005625,JR,"HIAR, J","High Ion Abundance Ratio, Estimated",40
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-197,NA,0.00635,,,ng/g,ppb,0.000380,0.005625,,,,41
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-203,337513-72-1,0.00195,,,ng/g,ppb,0.000320,0.005625,J,J,Estimated,42
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-207,437701-79-6,,,,ng/g,ppb,0.001560,0.022500,U,,,44
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,BDE-209,1163-19-5,0.00630,,,ng/g,ppb,0.006060,0.022500,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",46
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,MI,Lake Huron,NCCAGL10-1130,560331,560331.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.35,Summed PBDEs (52),NA,24.31924,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-7,171977-44-9,,,,ng/g,ppb,0.000460,0.002250,U,,,1
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00165,,,ng/g,ppb,0.000470,0.004500,MJ,J,Estimated,2
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,,,3
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00144,,,ng/g,ppb,0.000580,0.004500,MJ,J,Estimated,4
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-15,2050-47-7,0.04750,,,ng/g,ppb,0.000120,0.002250,M,,,5
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-17/BDE-25,147217-75-2/147217-77-4,0.08500,,,ng/g,ppb,0.000480,0.004500,M,,,6
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-28/BDE-33,41318-75-6/147217-78-5,0.83200,,,ng/g,ppb,0.000500,0.004500,M,,,7
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-30,155999-95-4,0.00068,,,ng/g,ppb,0.000570,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",8
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-32,189084-60-4,0.00229,,,ng/g,ppb,0.000250,0.002250,M,,,9
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-35,147217-80-9,0.77000,,,ng/g,ppb,0.000150,0.002250,MR,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-37,147217-81-0,0.01150,,,ng/g,ppb,0.000210,0.002250,M,,,11
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-47,5436-43-1,36.00000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-49,243982-82-3,0.99900,,,ng/g,ppb,0.000290,0.002250,,,,13
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-51,189084-57-9,0.10700,,,ng/g,ppb,0.000280,0.002250,,,,14
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-66,189084-61-5,1.83000,,,ng/g,ppb,0.000321,0.002250,,,,15
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-71,147217-81-0,0.00676,,,ng/g,ppb,0.000240,0.002250,M,,,16
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-75,189084-63-7,0.09980,,,ng/g,ppb,0.000300,0.002250,,,,17
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-77,93703-48-1,0.10100,,,ng/g,ppb,0.000270,0.002250,,,,18
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-79,446254-48-4,0.38600,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-99,60348-60-9,11.90000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-100,189084-64-8,11.40000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-116,189084-65-9,0.02130,,,ng/g,ppb,0.000750,0.003375,M,,,24
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-118,446254-80-4,0.42000,,,ng/g,ppb,0.000480,0.003375,,,,25
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-119/BDE-120,189084-66-0/417727-71-0,0.77200,,,ng/g,ppb,0.000611,0.006750,,,,26
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-126,366791-32-4,0.00550,,,ng/g,ppb,0.000260,0.003375,MR,"HIAR, J","High Ion Abundance Ratio, Estimated",27
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-128,NA,0.00470,,,ng/g,ppb,0.000870,0.004500,R,"HIAR, J","High Ion Abundance Ratio, Estimated",28
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-138/BDE-166,182677-30-1/189084-58-0,0.00400,,,ng/g,ppb,0.001330,0.009000,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",29
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-140,243982-83-4,0.09120,,,ng/g,ppb,0.000730,0.004500,,,,30
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-153,68631-49-2,2.34000,,,ng/g,ppb,0.000390,0.004500,,,,31
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-154,207122-15-4,6.67000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-155,35854-94-5,0.58000,,,ng/g,ppb,0.000470,0.004500,,,,33
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-183,207122-16-5,0.10900,,,ng/g,ppb,0.000490,0.005625,,,,36
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-184,NA,0.04930,,,ng/g,ppb,0.000890,0.005625,,,,37
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-191,NA,0.00220,,,ng/g,ppb,0.000840,0.005625,JR,"HIAR, J","High Ion Abundance Ratio, Estimated",39
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-196,NA,0.00443,,,ng/g,ppb,0.000900,0.005625,J,J,Estimated,40
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-197,NA,0.02310,,,ng/g,ppb,0.000380,0.005625,,,,41
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-203,337513-72-1,0.00609,,,ng/g,ppb,0.000320,0.005625,,,,42
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-207,437701-79-6,0.00375,,,ng/g,ppb,0.001560,0.022500,MJ,J,Estimated,44
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-208,NA,0.00187,,,ng/g,ppb,0.001760,0.022500,MJ,J,Estimated,45
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,BDE-209,1163-19-5,0.00898,,,ng/g,ppb,0.006060,0.022500,MJ,J,Estimated,46
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,MI,Lake Huron,NCCAGL10-1131,560320,560320.1,Salvelinus namaycush,Lake trout,Salmonidae,P,5.73,Summed PBDEs (52),NA,75.69904,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-7,171977-44-9,0.00516,,,ng/g,ppb,0.000460,0.002250,MJ,J,Estimated,1
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00400,,,ng/g,ppb,0.000470,0.004500,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",2
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,,,3
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00490,,,ng/g,ppb,0.000580,0.004500,MR,"HIAR, J","High Ion Abundance Ratio, Estimated",4
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-15,2050-47-7,0.02850,,,ng/g,ppb,0.000120,0.002250,M,,,5
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-17/BDE-25,147217-75-2/147217-77-4,0.11500,,,ng/g,ppb,0.000480,0.004500,M,,,6
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-28/BDE-33,41318-75-6/147217-78-5,0.34100,,,ng/g,ppb,0.000500,0.004500,,,,7
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-32,189084-60-4,0.00520,,,ng/g,ppb,0.000250,0.002250,MR,"HIAR, J","High Ion Abundance Ratio, Estimated",9
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-35,147217-80-9,0.10000,,,ng/g,ppb,0.000150,0.002250,R,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-37,147217-81-0,0.00530,,,ng/g,ppb,0.000210,0.002250,M,,,11
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-47,5436-43-1,5.50000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-49,243982-82-3,1.03000,,,ng/g,ppb,0.000290,0.002250,,,,13
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-51,189084-57-9,0.05100,,,ng/g,ppb,0.000280,0.002250,M,,,14
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-66,189084-61-5,0.06740,,,ng/g,ppb,0.000321,0.002250,M,,,15
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-71,147217-81-0,0.00460,,,ng/g,ppb,0.000240,0.002250,M,"HRPD, J","High RPD, Estimated",16
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-75,189084-63-7,0.01490,,,ng/g,ppb,0.000300,0.002250,,,,17
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-77,93703-48-1,0.00240,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-79,446254-48-4,0.02410,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-99,60348-60-9,0.19300,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-100,189084-64-8,2.09000,,,ng/g,ppb,0.000660,0.003375,M,,,22
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-118,446254-80-4,0.01360,,,ng/g,ppb,0.000480,0.003375,M,,,25
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-119/BDE-120,189084-66-0/417727-71-0,0.07580,,,ng/g,ppb,0.000611,0.006750,M,,,26
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-126,366791-32-4,0.00069,,,ng/g,ppb,0.000260,0.003375,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",27
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-128,NA,,,,ng/g,ppb,0.000870,0.004500,U,,,28
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-140,243982-83-4,0.00228,,,ng/g,ppb,0.000730,0.004500,J,J,Estimated,30
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-153,68631-49-2,0.31000,,,ng/g,ppb,0.000390,0.004500,,,,31
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-154,207122-15-4,0.69500,,,ng/g,ppb,0.000007,0.000045,M,,,32
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-155,35854-94-5,0.10600,,,ng/g,ppb,0.000470,0.004500,,,,33
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-183,207122-16-5,0.01430,,,ng/g,ppb,0.000490,0.005625,,,,36
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-184,NA,0.00170,,,ng/g,ppb,0.000890,0.005625,JR,"LIAR, J","Low Ion Abundance Ratio, Estimated",37
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-196,NA,,,,ng/g,ppb,0.000900,0.005625,U,,,40
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-197,NA,0.00250,,,ng/g,ppb,0.000380,0.005625,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",41
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-203,337513-72-1,0.00210,,,ng/g,ppb,0.000320,0.005625,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",42
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-207,437701-79-6,,,,ng/g,ppb,0.001560,0.022500,U,,,44
5,MI,Lake Erie,NCCAGL10-1140,560003,560003.1,Morone americana,White perch,Moronidae,P,3.22,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
