EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comments,Sort Oder
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Eicosapentaenoic acid,C20:5n3,10417-94-4,1487.08,µg/g,0.20,0.60,bb,,,28
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Heneicosanoic acid,C21:0,2363-71-5,28.59,µg/g,0.12,0.36,MM,,,29
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Erucic acid,C22:1n9,112-86-7,14.14,µg/g,0.14,0.42,MM,,,31
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Docosapentaenoic acid,C22:5n3,24880-45-3,,µg/g,2.49,7.47,bb,,,34
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Docosahexaenoic acid,C22:6n3,6217-54-5,1968.5,µg/g,2.49,7.47,bb,,,35
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Tricosanoic acid,C23:0,2433-96-7,264.88,µg/g,0.15,0.45,bb,,,36
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Lignoceric acid,C24:0,557-59-5,11.5,µg/g,0.09,0.27,MM,,,37
5,MI,Lake Superior,NGL20_MI-10133,150156,150156.1,Prosopium cylindraceum,Round Whitefish,Salmonidae,BD,Nervonic acid,C24:1n9,506-37-6 ,,µg/g,0.63,1.89,MM,,,38
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM,,,3
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,MM-,,,4
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Myristic acid,C14:0,544-63-8,107.11,µg/g,1.89,5.67,bb,,,5
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,,µg/g,0.18,0.54,bb,,,6
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,17.14,µg/g,0.36,1.08,bb,,,7
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Palmitic acid,C16:0,57-10-3,1079.67,µg/g,6.72,20.16,bb,,,9
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,,µg/g,7.14,21.42,bb,,,10
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,25.71,µg/g,0.33,0.99,bb,,,11
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,4.28,µg/g,0.09,0.27,MM,,,12
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Stearic acid,C18:0,57-11-4,269.92,µg/g,0.69,2.07,db,,,13
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,535.55,µg/g,10.60,31.80,MM,,,14
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,µg/g,0.30,0.90,,,,15
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,145.67,µg/g,2.26,6.78,bb,,,16
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,167.09,µg/g,1.60,4.80,bb,,,17
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,MM,,,18
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,,µg/g,3.50,10.50,MM,,,19
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,,µg/g,0.34,1.02,bb,,,20
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,MM,LSRM,Low SRM recovery. Nondetects may have a greater risk of false negative results.,21
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Arachidic acid,C20:0,506-30-9,8.57,µg/g,0.09,0.27,MM,,,22
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,LSRM,Low SRM recovery. Nondetects may have a greater risk of false negative results.,23
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,34.28,µg/g,0.16,0.48,MM,"LSRM, J","Low SRM recovery, result is estimated",24
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM,,,25
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,,µg/g,0.32,0.96,MM,,,26
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,231.36,µg/g,1.67,5.01,MM,,,27
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,428.44,µg/g,0.20,0.60,MM,,,28
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,MM,,,29
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Behenic acid,C22:0,112-85-6,4.28,µg/g,0.09,0.27,MM,,,30
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,,µg/g,0.14,0.42,MM,,,31
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM-,,,33
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,162.81,µg/g,2.49,7.47,MM,,,34
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,1859.44,µg/g,2.49,7.47,MM,,,35
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,77.12,µg/g,0.15,0.45,MM,,,36
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,4.28,µg/g,0.09,0.27,MM,,,37
5,MI,Lake Superior,NGL20_MI-10134,150316,150316.1,Oncorhynchus tshawytscha,Chinook Salmon,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,,µg/g,0.63,1.89,MM,,,38
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,,,,3
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,dd,,,4
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Myristic acid,C14:0,544-63-8,1497.52,µg/g,1.89,5.67,bb,,,5
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,151.08,µg/g,0.18,0.54,bb,,,6
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,152.99,µg/g,0.36,1.08,bb,,,7
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Palmitic acid,C16:0,57-10-3,7612.7,µg/g,6.72,20.16,MM,,,9
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,8932.68,µg/g,7.14,21.42,MM,,,10
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,188.16,µg/g,0.33,0.99,bb,,,11
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Stearic acid,C18:0,57-11-4,1850.65,µg/g,0.69,2.07,dd,,,13
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,18342.18,µg/g,10.60,31.80,MM,,,14
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,µg/g,0.30,0.90,,,,15
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,3219.2,µg/g,2.26,6.78,db,,,16
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,2026.5,µg/g,1.60,4.80,bb,,,17
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,,,,18
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,1071.31,µg/g,3.50,10.50,MM,,,19
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,129.45,µg/g,0.34,1.02,bb,,,20
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,651.28,µg/g,3.50,10.50,bd,,,21
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Arachidic acid,C20:0,506-30-9,53.84,µg/g,0.09,0.27,MM,,,22
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,732.55,µg/g,3.50,10.50,bb,"LSRM, J","Low SRM recovery, result is estimated",23
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,422.86,µg/g,0.16,0.48,MM,"LSRM, J","Low SRM recovery, result is estimated",24
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,246.53,µg/g,2.04,6.12,MM,,,25
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,251.45,µg/g,0.32,0.96,MM,,,26
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,1518.07,µg/g,1.67,5.01,MM,,,27
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,1991.06,µg/g,0.20,0.60,MM,,,28
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,32.73,µg/g,0.12,0.36,MM,,,29
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,92.28,µg/g,0.14,0.42,MM,,,31
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1849.91,µg/g,2.49,7.47,bb,,,34
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,5395.82,µg/g,2.49,7.47,MM,,,35
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,819.95,µg/g,0.15,0.45,MM,,,36
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,32.04,µg/g,0.09,0.27,MM,,,37
5,MI,Lake Superior,NGL20_MI-10135,154516,154516.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,115.78,µg/g,0.63,1.89,MM,,,38
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Dodecanoic acid,C12:0,143-07-7,179.74,µg/g,3.00,9.00,,,,3
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Tridecanoic acid,C13:0,638-53-9,24.28,µg/g,0.09,0.27,,,,4
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Myristic acid,C14:0,544-63-8,1178.14,µg/g,1.89,5.67,,,,5
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Myristoleic acid,C14:1,544-64-9,80.82,µg/g,0.18,0.54,,,,6
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Pentadecanoic acid,C15:0,1002-84-2,172.39,µg/g,0.36,1.08,,"HSRM, J","High SRM recovery, result is estimated",7
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Palmitic acid,C16:0,57-10-3,6549.52,µg/g,6.72,20.16,,"HSRM, J","High SRM recovery, result is estimated",9
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-7-Hexadecenoic acid,C16:1,629-57-2,7695.81,µg/g,7.14,21.42,,,,10
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heptadecanoic acid,C17:0,506-12-7,194.63,µg/g,0.33,0.99,,"HSRM, J","High SRM recovery, result is estimated",11
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Stearic acid,C18:0,57-11-4,1966.81,µg/g,0.69,2.07,,"HSRM, J","High SRM recovery, result is estimated",13
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Oleic acid,C18:1n9 cis,112-80-1,3681.19,µg/g,10.60,31.80,,,,14
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Elaidic acid,C18:1n9 trans,112-79-8,33.85,µg/g,0.30,0.90,,,,15
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-Vaccenic acid,C18:1w7,693-72-1,2178.04,µg/g,2.26,6.78,,,,16
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linoleic acid,C18:2n6 cis,60-33-3,1458.26,µg/g,1.60,4.80,,"HSRM, J","High SRM recovery, result is estimated",17
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolelaidic acid,C18:2 trans,506-21-8,49.87,µg/g,0.93,2.79,,,,18
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolenic acid,C18:3n3,463-40-1,759.31,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",19
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,gamma-Linolenic acid,C18:3n6,506-26-3,211.32,µg/g,0.34,1.02,,,,20
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Octadecatetraenoic acid,C18:4n3,2091-28-3,557.15,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",21
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidic acid,C20:0,506-30-9,148.88,µg/g,0.09,0.27,,,,22
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosenoic acid,C20:1n9,29204-02-2,233.11,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",23
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosadienoic acid,C20:2,2091-39-6,167.4,µg/g,0.16,0.48,,"HSRM, J","High SRM recovery, result is estimated",24
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,,,,25
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,146.25,µg/g,0.32,0.96,,,,26
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidonic acid,C20:4n6,506-32-1,1099.19,µg/g,1.67,5.01,,"HSRM, J","High SRM recovery, result is estimated",27
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosapentaenoic acid,C20:5n3,10417-94-4,3872.95,µg/g,0.20,0.60,,"HSRM, J","High SRM recovery, result is estimated",28
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,,,,29
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Erucic acid,C22:1n9,112-86-7,,µg/g,0.14,0.42,,,,31
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,,,,33
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosapentaenoic acid,C22:5n3,24880-45-3,1756.17,µg/g,2.49,7.47,,"HSRM, J","High SRM recovery, result is estimated",34
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosahexaenoic acid,C22:6n3,6217-54-5,5346.14,µg/g,2.49,7.47,,"HSRM, J","High SRM recovery, result is estimated",35
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Tricosanoic acid,C23:0,2433-96-7,504.78,µg/g,0.15,0.45,,,,36
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Lignoceric acid,C24:0,557-59-5,,µg/g,0.09,0.27,,,,37
5,MI,Lake Superior,NGL20_MI-10136,155816,155816.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Nervonic acid,C24:1n9,506-37-6 ,31.08,µg/g,0.63,1.89,,,,38
5,MI,Lake Superior,NGL20_MI-10139,155876,155876.1,Catostomus commersonii,White Sucker,Catostomidae,BD,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Superior,NGL20_MI-10139,155876,155876.1,Catostomus commersonii,White Sucker,Catostomidae,BD,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
